"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","partner","APEX Accelerator","Utah APEX Accelerator - St. George","","Utah","listed in the National APEX Accelerator Alliance locator for Utah","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/utah-apex-accelerator-st-george/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Utah'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Vermont APEX Accelerator - Burlington Office","","Vermont","listed in the National APEX Accelerator Alliance locator for Vermont","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/vermont-apex-accelerator-burlington-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Vermont'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Vermont APEX Accelerator - Montpelier HQ","","Vermont","listed in the National APEX Accelerator Alliance locator for Vermont","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/vermont-apex-accelerator-montpelier-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Vermont'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Vermont APEX Accelerator - Newport Office","","Vermont","listed in the National APEX Accelerator Alliance locator for Vermont","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/vermont-apex-accelerator-newport-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Vermont'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Vermont APEX Accelerator - Rutland Office","","Vermont","listed in the National APEX Accelerator Alliance locator for Vermont","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/vermont-apex-accelerator-rutland-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Vermont'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Vermont APEX Accelerator - Springfield Office","","Vermont","listed in the National APEX Accelerator Alliance locator for Vermont","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/vermont-apex-accelerator-springfield-office/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Vermont'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Southwest Virginia Community College APEX Accelerator","","Virginia","listed in the National APEX Accelerator Alliance locator for Virginia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/southwest-virginia-community-college-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Virginia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Virginia APEX Accelerator - Central Virginia","","Virginia","listed in the National APEX Accelerator Alliance locator for Virginia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/virginia-apex-accelerator-central-virginia/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Virginia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Virginia APEX Accelerator - Fairfax HQ","","Virginia","listed in the National APEX Accelerator Alliance locator for Virginia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/virginia-apex-accelerator-fairfax-hq/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Virginia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Virginia APEX Accelerator - Hampton Roads","","Virginia","listed in the National APEX Accelerator Alliance locator for Virginia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/virginia-apex-accelerator-hampton-roads/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Virginia'; NAPEX does not publish the accelerator's own URL in this record"
