"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","end-customer","convenience store chain","Weigel's","","Tennessee","","Regional convenience-store chain headquartered in Tennessee; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Tennessee). Weigel's (Powell) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","7-Eleven","","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Texas). 7-Eleven (Dallas) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","AAFES","","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Texas). AAFES (Dallas) – located on military bases Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Buc-ee's","https://buc-ees.com","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://buc-ees.com/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Texas). Buc-ee's (Lake Jackson) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Corner Store","","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Texas). Corner Store (San Antonio) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Exxon","","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Texas). Exxon (Irving) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Stripes Convenience Stores","","Texas","","Regional convenience-store chain headquartered in Texas; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Texas). Stripes Convenience Stores (Corpus Christi) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Maverik","","Utah","","Regional convenience-store chain headquartered in Utah; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Utah). Maverik (Salt Lake City) Run by FJ Management Inc.; formerly known as Flying J Inc., with 400 locations across 13 states Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Fas Mart/Shore Stop","","Virginia","","Regional convenience-store chain headquartered in Virginia; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Virginia). Fas Mart/Shore Stop (Richmond) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Farm Fresh Express","","Virginia","","Regional convenience-store chain headquartered in Virginia; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","secondary","2026-09-03","Wikipedia list of convenience stores, US section (Virginia). Farm Fresh Express (Virginia Beach) Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Quick Pack Food Mart","https://quickpackfoodmart.com","Washington","","Regional convenience-store chain headquartered in Washington; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://quickpackfoodmart.com/contact","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Washington). Quick Pack Food Mart, Seattle Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Go-Mart","https://gomart.com","West Virginia","","Regional convenience-store chain headquartered in West Virginia; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://gomart.com/contact-us/","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (West Virginia). Go-Mart – chain with locations in West Virginia, Virginia, Kentucky, and Ohio Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","convenience store chain","Kwik Trip / Kwik Star","https://kwiktrip.com","Wisconsin","","Regional convenience-store chain headquartered in Wisconsin; leased in-line and pad sites carry landlord CAM and real-estate-tax pass-throughs.","https://kwiktrip.com/contact-us","director of real estate","https://en.wikipedia.org/wiki/List_of_convenience_stores","directory","verified","2026-09-03","Wikipedia list of convenience stores, US section (Wisconsin). Kwik Trip / Kwik Star (La Crosse) – Kwik Trip in Wisconsin, Michigan, South Dakota, and Minnesota, and Kwik Star in Iowa Caveat: fuel-site c-stores frequently own their real estate."
"recoup","end-customer","independent insurance agency","Alliant Insurance Services/Confie","","Irvine, California","P&C revenue $3,965,472,463","Independent retail property/casualty agency (#1 by P&C revenue) reconciling monthly commission statements from dozens of carriers - the secondary Recoup variant.","","agency principal","https://www.insurancejournal.com/top-100-insurance-agencies/","list-article","secondary","2026-09-03","Insurance Journal 2026 Top 100 Independent P/C Agencies, rank 1, P&C revenue $3,965,472,463. National broker far larger than the 2-20 producer ICP - low fit, listed for completeness."
"recoup","end-customer","independent insurance agency","HUB International Limited","","Chicago, Illinois","P&C revenue $3,096,000,000","Independent retail property/casualty agency (#2 by P&C revenue) reconciling monthly commission statements from dozens of carriers - the secondary Recoup variant.","","agency principal","https://www.insurancejournal.com/top-100-insurance-agencies/","list-article","secondary","2026-09-03","Insurance Journal 2026 Top 100 Independent P/C Agencies, rank 2, P&C revenue $3,096,000,000. National broker far larger than the 2-20 producer ICP - low fit, listed for completeness."
"recoup","end-customer","independent insurance agency","Lockton","https://global.lockton.com","Kansas City, Missouri","P&C revenue $2,658,120,000","Independent retail property/casualty agency (#3 by P&C revenue) reconciling monthly commission statements from dozens of carriers - the secondary Recoup variant.","https://global.lockton.com/us/en/contact-us","agency principal","https://www.insurancejournal.com/top-100-insurance-agencies/","list-article","verified","2026-09-03","Insurance Journal 2026 Top 100 Independent P/C Agencies, rank 3, P&C revenue $2,658,120,000. National broker far larger than the 2-20 producer ICP - low fit, listed for completeness."
"recoup","end-customer","independent insurance agency","Acrisure","https://www.acrisure.com","Grand Rapids, Michigan","P&C revenue $2,197,362,000","Independent retail property/casualty agency (#4 by P&C revenue) reconciling monthly commission statements from dozens of carriers - the secondary Recoup variant.","","agency principal","https://www.insurancejournal.com/top-100-insurance-agencies/","list-article","verified","2026-09-03","Insurance Journal 2026 Top 100 Independent P/C Agencies, rank 4, P&C revenue $2,197,362,000. National broker far larger than the 2-20 producer ICP - low fit, listed for completeness."
